Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609401582016.1255,1609401582016.1255
Z4-L08,ok,Track,192.168.123.154,-9,1609401582016.1418,1609401582016.1418
Z2-L08,ok,Track,192.168.123.156,-9,1609401582016.147,1609401582016.147
Z1-L13,ok,Track,192.168.123.165,-9,1609401582016.1511,1609401582016.1511
Z1-L05,ok,Track,192.168.123.152,-9,1609401582016.1558,1609401582016.1558
Z3-L09,ok,Track,192.168.123.173,-9,1609401582016.1594,1609401582016.1594
Z3-L10,ok,Track,192.168.123.225,-9,1609401582016.1633,1609401582016.1633
Z4-L03,waiting,Track,None,-9,1609401582016.1675,1609401582016.1675
Z4-L07,ok,Track,192.168.123.178,-9,1609401582016.1755,1609401582016.1755
Z1-L12,ok,Track,192.168.123.237,-9,1609401582016.1797,1609401582016.1797
Z1-L10,waiting,Track,None,-9,1609401582016.1838,1609401582016.1838
Z1-L04,ok,Track,192.168.123.176,-9,1609401582016.1882,1609401582016.1882
Z4-L05,waiting,Track,None,-9,1609401582016.1924,1609401582016.1924
Z4-L04,waiting,Track,None,-9,1609401582016.1965,1609401582016.1965
Z4-L01,waiting,Track,None,-9,1609401582016.202,1609401582016.202
Z1-L03,ok,Track,192.168.123.163,-9,1609401582016.2063,1609401582016.2063
Z1-L01,ok,Track,192.168.123.198,-9,1609401582016.2222,1609401582016.2222
Z1-L07,ok,Track,192.168.123.181,-9,1609401582016.2256,1609401582016.2256
Z1-L08,ok,Track,192.168.123.189,-9,1609401582016.2292,1609401582016.2292
Z3-L03,ok,Track,192.168.123.167,-9,1609401582016.2324,1609401582016.2324
Z3-L04,ok,Track,192.168.123.212,-9,1609401582016.236,1609401582016.236
Z2-L03,ok,Track,192.168.123.196,-9,1609401582016.2395,1609401582016.2395
Z1-L11,ok,Track,192.168.123.184,-9,1609401582016.2427,1609401582016.2427
Z3-L02,ok,Track,192.168.123.161,-9,1609401582016.246,1609401582016.246
Z2-L06,ok,Track,192.168.123.245,-9,1609401582016.2495,1609401582016.2495
Z1-L02,ok,Track,192.168.123.201,-9,1609401582016.2542,1609401582016.2542
Z2-L07,ok,Track,192.168.123.230,-9,1609401582016.2576,1609401582016.2576
Z4-L02,waiting,Track,None,-9,1609401582016.2607,1609401582016.2607
Z3-L01,ok,Track,192.168.123.228,-9,1609401582016.2646,1609401582016.2646
Z1-L09,ok,Track,192.168.123.191,-9,1609401582016.268,1609401582016.268
Z2-L09,ok,Moved,192.168.123.221,-9,1609401582016.2715,1609401582016.2715
Z2-L02,ok,Track,192.168.123.215,-9,1609401582016.275,1609401582016.275
Z4-L09,ok,Track,192.168.123.168,-9,1609401582016.2795,1609401582016.2795
Z1-L14,ok,Track,192.168.123.227,-9,1609401582016.2827,1609401582016.2827
Z2-L01,waiting,Track,None,-9,1609401582016.2864,1609401582016.2864
Z3-L11,waiting,Track,None,-9,1609401582016.2913,1609401582016.2913
Z4-L11,ok,Track,192.168.123.185,-9,1609401582016.295,1609401582016.295
Z2-L04,ok,Track,192.168.123.190,-9,1609401582016.2983,1609401582016.2983
Z2-L05,ok,Track,192.168.123.204,-9,1609401582016.3015,1609401582016.3015
Z4-L06,waiting,Track,None,-9,1609401582016.3052,1609401582016.3052
Z3-L12,ok,Track,192.168.123.193,-9,1609401582016.3088,1609401582016.3088
