1600955701.8972704,Z1-L06,ok,9955014.844482422,9955016.844482422
1600955701.8972704,Z4-L08,ok,370019.8615722656,180823.86157226562
1600955701.8972704,Z2-L08,ok,86.8701171875,93.8701171875
1600955701.8972704,Z1-L13,ok,10334532.875976562,10334546.875976562
1600955701.8972704,Z1-L05,ok,10262290.881591797,10242602.881591797
1600955701.8972704,Z3-L09,ok,10245149.88647461,10237272.88647461
1600955701.8972704,Z3-L10,ok,9927443.891601562,9927449.891601562
1600955701.8972704,Z4-L03,ok,18545.896240234375,18552.896240234375
1600955701.8972704,Z4-L07,ok,9935841.901367188,9895282.901367188
1600955701.8972704,Z1-L12,ok,133707.90600585938,133714.90600585938
1600955701.8972704,Z1-L10,ok,10233486.911132812,10228233.911132812
1600955701.8972704,Z1-L04,ok,10242912.916259766,10242700.916259766
1600955701.8972704,Z4-L05,ok,251320.9208984375,55354.9208984375
1600955701.8972704,Z4-L04,ok,68.926025390625,71.926025390625
1600955701.8972704,Z4-L01,ok,9957632.930908203,9957544.930908203
1600955701.8972704,Z1-L03,ok,10232089.935791016,10232094.935791016
1600955701.8972704,Z1-L01,ok,10309927.940917969,10309938.940917969
1600955701.8972704,Z1-L07,ok,10333974.945800781,10328609.945800781
1600955701.8972704,Z1-L08,ok,10234407.950683594,10234418.950683594
1600955701.8972704,Z3-L03,ok,10243095.955322266,10240720.955322266
1600955701.8972704,Z3-L04,ok,9927330.959960938,9927342.959960938
1600955701.8972704,Z2-L03,ok,10188253.96508789,9827665.96508789
1600955701.8972704,Z1-L11,ok,10265543.969482422,10265552.969482422
1600955701.8972704,Z3-L02,ok,10163828.974121094,10159371.974121094
1600955701.8972704,Z2-L06,ok,16.978759765625,20.978759765625
1600955701.8972704,Z1-L02,ok,10308744.983642578,10308746.983642578
1600955701.8972704,Z2-L07,ok,10332899.98828125,10332902.98828125
1600955701.8972704,Z4-L02,ok,38837.993408203125,38842.993408203125
1600955701.8972704,Z3-L01,ok,10324258.998046875,10318293.998046875
1600955701.8972704,Z1-L09,ok,10264836.003173828,10264846.003173828
1600955701.8972704,Z2-L09,ok,9861889.0078125,9861893.0078125
1600955701.8972704,Z2-L02,ok,259491.01245117188,14306.012451171875
1600955701.8972704,Z4-L09,ok,87.017578125,4.017578125
1600955701.8972704,Z1-L14,ok,291.022216796875,301.022216796875
1600955701.8972704,Z2-L01,ok,10204336.02734375,10204349.02734375
1600955701.8972704,Z3-L11,ok,501055.0319824219,501065.0319824219
1600955701.8972704,Z4-L11,ok,18.036865234375,4.036865234375
1600955701.8972704,Z2-L04,ok,57720.041748046875,57729.041748046875
1600955701.8972704,Z2-L05,ok,10199946.04663086,10192569.04663086
1600955701.8972704,Z4-L06,ok,1909.05126953125,1920.05126953125
1600955701.8972704,Z3-L12,ok,6624.05615234375,6635.05615234375

1600955711.9091887,Z1-L06,ok,9965023.81640625,9965025.81640625
1600955711.9091887,Z4-L08,ok,380028.8330078125,190832.8330078125
1600955711.9091887,Z2-L08,ok,22.838623046875,31.838623046875
1600955711.9091887,Z1-L13,ok,10344541.84350586,10344555.84350586
1600955711.9091887,Z1-L05,ok,10272299.848144531,10252611.848144531
1600955711.9091887,Z3-L09,ok,10255158.852783203,10247281.852783203
1600955711.9091887,Z3-L10,ok,9937452.856933594,9937458.856933594
1600955711.9091887,Z4-L03,ok,28554.861083984375,28561.861083984375
1600955711.9091887,Z4-L07,ok,9945850.873291016,9905291.873291016
1600955711.9091887,Z1-L12,ok,143716.87744140625,143723.87744140625
1600955711.9091887,Z1-L10,ok,10243495.881591797,10238242.881591797
1600955711.9091887,Z1-L04,ok,10252921.885742188,10252709.885742188
1600955711.9091887,Z4-L05,ok,261329.8896484375,65363.8896484375
1600955711.9091887,Z4-L04,ok,11.89404296875,15.89404296875
1600955711.9091887,Z4-L01,ok,9967641.897705078,9967553.897705078
