Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,8843461.46118164,8749651.46118164
Z3-L07,ok,Track,192.168.123.234,-6,8774004.474121094,8773820.474121094
Z4-L08,ok,Track,192.168.123.154,-9,8829543.479492188,8828364.479492188
Z2-L08,ok,Track,192.168.123.213,-9,8866444.482910156,8842141.482910156
Z1-L13,ok,Track,192.168.123.218,-9,8680753.486816406,8680759.486816406
Z1-L05,ok,Track,192.168.123.152,-9,8711601.490722656,8711604.490722656
Z3-L09,ok,Track,192.168.123.173,-9,8719367.494384766,8719375.494384766
Z3-L10,ok,Track,192.168.123.242,-9,8800287.498291016,8800182.498291016
Z3-L06,ok,Track,192.168.123.236,-6,8767693.502197266,8767696.502197266
Z4-L07,ok,Track,192.168.123.178,-9,8796295.505615234,8796309.505615234
Z4-L03,ok,Track,192.168.123.225,-9,8794768.509277344,8794783.509277344
Z2-L01,ok,Track,192.168.123.247,-9,8718580.512695312,8718592.512695312
Z1-L12,ok,Track,192.168.123.209,-9,8764631.516357422,8744676.516357422
Z1-L04,ok,Track,192.168.123.176,-9,8702441.520019531,8702451.520019531
Z4-L05,ok,Track,192.168.123.235,-9,8790457.5234375,8790477.5234375
Z4-L04,ok,Track,192.168.123.239,-9,8763417.52758789,8762207.52758789
Z4-L01,ok,Track,192.168.123.186,-9,8722824.53149414,8722838.53149414
Z1-L03,ok,Track,192.168.123.163,-9,8693277.53491211,8684801.53491211
Z5-L03,ok,Track,192.168.123.198,-6,8851928.538330078,8846228.538330078
Z1-L07,ok,Track,192.168.123.181,-9,8694804.54296875,8694811.54296875
Z1-L08,ok,Track,192.168.123.189,-9,8725158.54663086,8714934.54663086
Z3-L03,ok,Track,192.168.123.167,-9,8732087.550292969,8732095.550292969
Z3-L04,ok,Track,192.168.123.212,-9,8759469.553955078,8735175.553955078
Z2-L03,ok,Track,192.168.123.196,-9,8719066.557617188,8719076.557617188
Z1-L11,ok,Track,192.168.123.184,-9,8642953.561523438,8642958.561523438
Z3-L02,ok,Track,192.168.123.161,-6,8711399.564941406,8711404.564941406
Z2-L06,ok,Track,192.168.123.245,-9,8815067.568603516,8815081.568603516
Z5-L02,ok,Track,192.168.123.244,-6,8720711.572265625,8720719.572265625
Z2-L07,ok,Track,192.168.123.229,-9,8703652.576171875,8645998.576171875
Z3-L11,ok,Track,192.168.123.201,-9,8714508.579589844,8714519.579589844
Z1-L10,ok,Track,192.168.123.246,-9,8723823.583251953,8723838.583251953
Z4-L02,ok,Track,192.168.123.240,-9,8765461.586669922,8765475.586669922
Z3-L01,ok,Track,192.168.123.228,-6,8702138.590332031,8702146.590332031
Z5-L01,ok,Track,192.168.123.248,-6,8721318.59375,8721325.59375
Z1-L09,ok,Track,192.168.123.191,-9,8670133.597167969,8670135.597167969
Z2-L09,ok,Track,192.168.123.221,-9,8720297.602050781,8720303.602050781
Z3-L05,ok,Track,192.168.123.224,-6,8771852.60571289,8771859.60571289
Z5-L04,ok,Track,192.168.123.226,-6,8848146.609375,8831242.609375
Z2-L02,ok,Track,192.168.123.215,-9,8830373.612792969,8830386.612792969
Z4-L09,ok,Track,192.168.123.168,-9,8799560.6171875,8797529.6171875
Z1-L14,ok,Track,192.168.123.227,-9,8809903.621582031,8809925.621582031
Z4-L11,ok,Track,192.168.123.185,-9,8845198.62524414,7606199.625244141
Z2-L04,ok,Track,192.168.123.190,-9,8882163.62890625,8863422.62890625
Z2-L05,ok,Track,192.168.123.217,-9,8642954.63256836,8642958.63256836
Z4-L06,ok,Track,192.168.123.249,-9,8833254.635986328,8833180.635986328
Z3-L12,ok,Track,192.168.123.238,-9,8807853.639648438,8795272.639648438
