Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609014930257.812,1609014930257.812
Z4-L08,ok,Track,192.168.123.154,-9,1609014930257.8247,1609014930257.8247
Z2-L08,ok,Track,192.168.123.156,-9,1609014930257.829,1609014930257.829
Z1-L13,ok,Track,192.168.123.165,-9,1609014930257.8328,1609014930257.8328
Z1-L05,ok,Track,192.168.123.152,-9,1609014930257.8364,1609014930257.8364
Z3-L09,ok,Track,192.168.123.173,-9,1609014930257.8398,1609014930257.8398
Z3-L10,ok,Track,192.168.123.225,-9,1609014930257.8435,1609014930257.8435
Z4-L03,waiting,Track,None,-9,1609014930257.847,1609014930257.847
Z4-L07,ok,Track,192.168.123.178,-9,1609014930257.8523,1609014930257.8523
Z1-L12,ok,Track,192.168.123.237,-9,1609014930257.8572,1609014930257.8572
Z1-L10,waiting,Track,None,-9,1609014930257.8604,1609014930257.8604
Z1-L04,ok,Track,192.168.123.176,-9,1609014930257.8645,1609014930257.8645
Z4-L05,waiting,Track,None,-9,1609014930257.868,1609014930257.868
Z4-L04,waiting,Track,None,-9,1609014930257.8723,1609014930257.8723
Z4-L01,waiting,Track,None,-9,1609014930257.876,1609014930257.876
Z1-L03,ok,Track,192.168.123.163,-9,1609014930257.8794,1609014930257.8794
Z1-L01,ok,Track,192.168.123.198,-9,1609014930257.883,1609014930257.883
Z1-L07,ok,Track,192.168.123.181,-9,1609014930257.8865,1609014930257.8865
Z1-L08,ok,Track,192.168.123.189,-9,1609014930257.8896,1609014930257.8896
Z3-L03,ok,Track,192.168.123.167,-9,1609014930257.893,1609014930257.893
Z3-L04,ok,Track,192.168.123.212,-9,1609014930257.8965,1609014930257.8965
Z2-L03,ok,Track,192.168.123.196,-9,1609014930257.9,1609014930257.9
Z1-L11,ok,Track,192.168.123.184,-9,1609014930257.9033,1609014930257.9033
Z3-L02,ok,Track,192.168.123.161,-9,1609014930257.907,1609014930257.907
Z2-L06,ok,Track,192.168.123.245,-9,1609014930257.91,1609014930257.91
Z1-L02,ok,Track,192.168.123.201,-9,1609014930257.9136,1609014930257.9136
Z2-L07,ok,Track,192.168.123.230,-9,1609014930257.917,1609014930257.917
Z4-L02,waiting,Track,None,-9,1609014930257.9202,1609014930257.9202
Z3-L01,ok,Track,192.168.123.228,-9,1609014930257.9238,1609014930257.9238
Z1-L09,ok,Track,192.168.123.191,-9,1609014930257.9272,1609014930257.9272
Z2-L09,ok,Moved,192.168.123.221,-9,1609014930257.9304,1609014930257.9304
Z2-L02,ok,Track,192.168.123.215,-9,1609014930257.934,1609014930257.934
Z4-L09,ok,Track,192.168.123.168,-9,1609014930257.9373,1609014930257.9373
Z1-L14,ok,Track,192.168.123.227,-9,1609014930257.9404,1609014930257.9404
Z2-L01,waiting,Track,None,-9,1609014930257.944,1609014930257.944
Z3-L11,waiting,Track,None,-9,1609014930257.949,1609014930257.949
Z4-L11,ok,Track,192.168.123.185,-9,1609014930257.9521,1609014930257.9521
Z2-L04,ok,Track,192.168.123.190,-9,1609014930257.957,1609014930257.957
Z2-L05,ok,Track,192.168.123.204,-9,1609014930257.9604,1609014930257.9604
Z4-L06,waiting,Track,None,-9,1609014930257.9636,1609014930257.9636
Z3-L12,ok,Track,192.168.123.193,-9,1609014930257.9675,1609014930257.9675
