Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,117216034.49291992,117215765.49291992
Z4-L08,ok,Track,192.168.123.154,-9,119316442.50512695,119040168.50512695
Z2-L08,ok,Track,192.168.123.156,-9,119059217.50952148,119054399.50952148
Z1-L13,ok,Track,192.168.123.165,-9,117189430.51342773,117188720.51342773
Z1-L05,ok,Track,192.168.123.152,-9,117198539.51708984,117198551.51708984
Z3-L09,ok,Track,192.168.123.173,-9,117196647.52050781,117196649.52050781
Z3-L10,ok,Track,192.168.123.225,-9,117415608.52416992,117347276.52416992
Z4-L03,waiting,Track,None,-9,1607908560423.5276,117347276.52758789
Z4-L07,ok,Track,192.168.123.178,-9,117377357.53295898,117377376.53295898
Z1-L12,ok,Track,192.168.123.237,-9,117215045.5366211,117208792.5366211
Z1-L10,waiting,Track,None,-9,1607908560423.5398,117208792.53979492
Z1-L04,ok,Track,192.168.123.176,-9,117194805.54370117,117194811.54370117
Z4-L05,failed,Track,192.168.123.235,-9,824431061.5476074,824431068.5476074
Z4-L04,failed,Track,192.168.123.226,-9,824431063.5505371,824431068.5505371
Z4-L01,failed,Track,192.168.123.186,-9,824431053.5539551,824431068.5539551
Z1-L03,ok,Track,192.168.123.163,-9,117182408.55761719,117182410.55761719
Z1-L01,ok,Track,192.168.123.198,-9,154077521.56079102,154077526.56079102
Z1-L07,ok,Track,192.168.123.181,-9,117182520.5649414,117182523.5649414
Z1-L08,ok,Track,192.168.123.189,-9,117198038.56811523,117198040.56811523
Z3-L03,ok,Track,192.168.123.167,-9,117199936.57177734,117199943.57177734
Z3-L04,ok,Track,192.168.123.212,-9,117205476.57495117,117204153.57495117
Z2-L03,ok,Track,192.168.123.196,-9,117201065.57885742,117201071.57885742
Z1-L11,ok,Track,192.168.123.184,-9,117186787.58178711,117186794.58178711
Z3-L02,ok,Track,192.168.123.161,-9,154044902.58520508,154044910.58520508
Z2-L06,ok,Track,192.168.123.245,-9,119043860.58886719,119043879.58886719
Z1-L02,ok,Track,192.168.123.201,-9,154076187.59204102,154076197.59204102
Z2-L07,ok,Track,192.168.123.230,-9,117197038.59570312,117197046.59570312
Z4-L02,failed,Track,192.168.123.188,-9,824431043.5991211,824431068.5991211
Z3-L01,ok,Track,192.168.123.228,-9,154092258.60253906,154090899.60253906
Z1-L09,ok,Track,192.168.123.191,-9,117182216.60620117,117182218.60620117
Z2-L09,ok,Moved,192.168.123.221,-9,996901047.609375,996901058.609375
Z2-L02,ok,Track,192.168.123.215,-9,117204989.61425781,117204997.61425781
Z4-L09,ok,Track,192.168.123.168,-9,117378698.61791992,117378701.61791992
Z1-L14,ok,Track,192.168.123.227,-9,117217912.62109375,117217933.62109375
Z2-L01,waiting,Track,None,-9,1607908560423.6248,117217933.62475586
Z3-L11,waiting,Track,None,-9,1607908560423.6296,117217933.62963867
Z4-L11,ok,Track,192.168.123.185,-9,119054685.6328125,119051270.6328125
Z2-L04,ok,Track,192.168.123.190,-9,119056785.63647461,119056792.63647461
Z2-L05,ok,Track,192.168.123.204,-9,117187594.63989258,117187596.63989258
Z4-L06,failed,Track,192.168.123.249,-9,824431497.6430664,824431371.6430664
Z3-L12,ok,Track,192.168.123.193,-9,117378477.64648438,117346349.64648438
