2020-09-24 16:39:47.910718,25.40925981721402
2020-09-24 16:39:53.000280,29.727313366115332
2020-09-24 16:39:57.998350,56.608541824614605
2020-09-24 16:40:02.999268,33.154770522658175
2020-09-24 16:40:07.999290,19.400352733686066
2020-09-24 16:40:13.000755,0.27775205999444497
2020-09-24 16:40:17.998674,0.44052863436123346
2020-09-24 16:40:22.998609,0.508001016002032
2020-09-24 16:40:27.999269,0.4635638791025403
2020-09-24 16:40:32.999921,0.3167162855514031
2020-09-24 16:40:38.001945,0
2020-09-24 16:40:43.001706,0
2020-09-24 16:40:48.001452,0
2020-09-24 16:40:52.999968,0
2020-09-24 16:40:58.001382,0
2020-09-24 16:41:02.998837,0
2020-09-24 16:41:08.000395,0
2020-09-24 16:41:13.000745,0
2020-09-24 16:41:17.998376,0
2020-09-24 16:41:23.001730,0
2020-09-24 16:41:27.999816,0
2020-09-24 16:41:32.999238,0
2020-09-24 16:41:38.001329,0
2020-09-24 16:41:43.000335,0
2020-09-24 16:41:47.997884,0
2020-09-24 16:41:53.000299,0
2020-09-24 16:41:58.000913,0
2020-09-24 16:42:03.000812,0
2020-09-24 16:42:08.000482,0
2020-09-24 16:42:13.001100,0
2020-09-24 16:42:18.000979,0
2020-09-24 16:42:23.000860,0
2020-09-24 16:42:28.001457,0
2020-09-24 16:42:33.000813,0
2020-09-24 16:42:38.000808,0
2020-09-24 16:42:43.000324,0
2020-09-24 16:42:48.001061,0
2020-09-24 16:42:52.997814,0
2020-09-24 16:42:57.999645,0
2020-09-24 16:43:03.000013,0
2020-09-24 16:43:08.000844,0
2020-09-24 16:43:13.000207,0
2020-09-24 16:43:18.000279,0
2020-09-24 16:43:22.999652,0
2020-09-24 16:43:27.999231,0
2020-09-24 16:43:32.998434,0
2020-09-24 16:43:38.000203,0
2020-09-24 16:43:42.999109,0
2020-09-24 16:43:47.999767,0
2020-09-24 16:43:52.999893,0
2020-09-24 16:43:57.998896,0
2020-09-24 16:44:02.999242,0
2020-09-24 16:44:07.999921,0
2020-09-24 16:44:13.000087,0
2020-09-24 16:44:17.998998,0
2020-09-24 16:44:22.999812,0
2020-09-24 16:44:27.998582,0
2020-09-24 16:44:32.998743,0
2020-09-24 16:44:37.999229,0
2020-09-24 16:44:42.998415,0
2020-09-24 16:44:48.000277,0
2020-09-24 16:44:52.999973,0
2020-09-24 16:44:57.999503,0
2020-09-24 16:45:02.998319,0
2020-09-24 16:45:07.998999,0
2020-09-24 16:45:12.999201,0
2020-09-24 16:45:17.998198,0
2020-09-24 16:45:22.998405,0
2020-09-24 16:45:27.998265,0
2020-09-24 16:45:32.998559,0
2020-09-24 16:45:37.999240,0
2020-09-24 16:45:42.998960,0
2020-09-24 16:45:47.998085,0
2020-09-24 16:45:52.998963,0
2020-09-24 16:45:57.998019,0
2020-09-24 16:46:02.998191,0
2020-09-24 16:46:07.998610,0
2020-09-24 16:46:12.999010,0
2020-09-24 16:46:17.999132,0
2020-09-24 16:46:22.997907,0
2020-09-24 16:46:28.001940,0
2020-09-24 16:46:33.001866,0
2020-09-24 16:46:38.002625,0
2020-09-24 16:46:43.002035,0
2020-09-24 16:46:48.001931,0
2020-09-24 16:46:53.003493,0
2020-09-24 16:46:58.001932,0
2020-09-24 16:47:03.003028,0
2020-09-24 16:47:08.002188,0
2020-09-24 16:47:13.002445,0
2020-09-24 16:47:18.002225,0
2020-09-24 16:47:22.999291,0
2020-09-24 16:47:28.002332,0
2020-09-24 16:47:33.001900,0
2020-09-24 16:47:38.003364,0
2020-09-24 16:47:43.001898,0
2020-09-24 16:47:48.004577,0
2020-09-24 16:47:53.003646,0
2020-09-24 16:47:58.002680,0
2020-09-24 16:48:03.002249,0
2020-09-24 16:48:07.999933,0
2020-09-24 16:48:12.998517,0
2020-09-24 16:48:18.002188,0
2020-09-24 16:48:23.002226,0
2020-09-24 16:48:28.002216,0
2020-09-24 16:48:33.002195,0
2020-09-24 16:48:38.002598,0
2020-09-24 16:48:43.002928,0
2020-09-24 16:48:47.999900,0
2020-09-24 16:48:52.999664,0
2020-09-24 16:48:58.001951,0
2020-09-24 16:49:03.002411,0
2020-09-24 16:49:07.999516,0
2020-09-24 16:49:13.002138,0
2020-09-24 16:49:18.003097,0
2020-09-24 16:49:23.002196,0
2020-09-24 16:49:28.002055,0
2020-09-24 16:49:33.001789,0
2020-09-24 16:49:38.000071,0
2020-09-24 16:49:43.001774,0
2020-09-24 16:49:47.998951,0
2020-09-24 16:49:53.003066,0
2020-09-24 16:49:58.003071,0
2020-09-24 16:50:02.998501,0
2020-09-24 16:50:08.002562,0
2020-09-24 16:50:13.000095,0
2020-09-24 16:50:18.002461,0
2020-09-24 16:50:23.001965,0
2020-09-24 16:50:28.002115,0
2020-09-24 16:50:33.001839,0
2020-09-24 16:50:38.001853,0
2020-09-24 16:50:43.002139,0
2020-09-24 16:50:48.002157,0
2020-09-24 16:50:52.998995,0
2020-09-24 16:50:58.001492,0
2020-09-24 16:51:03.000284,0
2020-09-24 16:51:08.002801,0
2020-09-24 16:51:13.002197,0
2020-09-24 16:51:17.999293,0
2020-09-24 16:51:23.002400,0
2020-09-24 16:51:28.002391,0
2020-09-24 16:51:33.001761,0
2020-09-24 16:51:38.003590,0
2020-09-24 16:51:43.001845,0
2020-09-24 16:51:48.002837,0
2020-09-24 16:51:53.002036,0
2020-09-24 16:51:58.002059,0
2020-09-24 16:52:03.002285,0
2020-09-24 16:52:08.002400,0
2020-09-24 16:52:13.002690,0
2020-09-24 16:52:17.998392,0
2020-09-24 16:52:23.002440,0
2020-09-24 16:52:28.002402,0
2020-09-24 16:52:33.001722,0
2020-09-24 16:52:38.002143,0
2020-09-24 16:52:43.002403,0
2020-09-24 16:52:48.003247,0
2020-09-24 16:52:53.004539,0
2020-09-24 16:52:57.998173,0
2020-09-24 16:53:03.001859,0
2020-09-24 16:53:08.002392,0
2020-09-24 16:53:13.002475,0
2020-09-24 16:53:18.000125,0
2020-09-24 16:53:23.002201,0
2020-09-24 16:53:28.002354,0
2020-09-24 16:53:32.999437,0
2020-09-24 16:53:38.002559,0
2020-09-24 16:53:43.002290,0
2020-09-24 16:53:48.002202,0
2020-09-24 16:53:52.998397,0
2020-09-24 16:53:58.006620,0
2020-09-24 16:54:03.002076,0
2020-09-24 16:54:08.002318,0
2020-09-24 16:54:13.002538,0
2020-09-24 16:54:17.998478,0
2020-09-24 16:54:23.002719,0
2020-09-24 16:54:28.001985,0
2020-09-24 16:54:33.002012,0
2020-09-24 16:54:38.002700,0
2020-09-24 16:54:43.001950,0
2020-09-24 16:54:48.002211,0
2020-09-24 16:54:53.002316,0
2020-09-24 16:54:58.002124,0
2020-09-24 16:55:03.002454,0
2020-09-24 16:55:08.002157,0
2020-09-24 16:55:13.002221,0
2020-09-24 16:55:17.998336,0
2020-09-24 16:55:23.002587,0
2020-09-24 16:55:28.002039,0
2020-09-24 16:55:33.002370,0
2020-09-24 16:55:38.002423,0
2020-09-24 16:55:43.002260,0
2020-09-24 16:55:48.003198,0
2020-09-24 16:55:53.001892,0
2020-09-24 16:55:58.002168,0
2020-09-24 16:56:03.002590,0
2020-09-24 16:56:08.000484,0
2020-09-24 16:56:13.001878,0
2020-09-24 16:56:18.002301,0
2020-09-24 16:56:23.002516,0
2020-09-24 16:56:28.002474,0
2020-09-24 16:56:33.001888,0
2020-09-24 16:56:38.001602,0
2020-09-24 16:56:43.002625,0
2020-09-24 16:56:47.998673,0
2020-09-24 16:56:53.002023,0
2020-09-24 16:56:58.002720,0
2020-09-24 16:57:03.001993,0
2020-09-24 16:57:08.002053,0
2020-09-24 16:57:13.000350,0
2020-09-24 16:57:18.002286,0
2020-09-24 16:57:23.002267,0
2020-09-24 16:57:28.002359,0
2020-09-24 16:57:33.002027,0
2020-09-24 16:57:37.998404,0
2020-09-24 16:57:43.001781,0
2020-09-24 16:57:48.002271,0
2020-09-24 16:57:53.002462,0
2020-09-24 16:57:58.002288,0
2020-09-24 16:58:03.001767,0
2020-09-24 16:58:08.002516,0
2020-09-24 16:58:13.001749,0
2020-09-24 16:58:18.002195,0
2020-09-24 16:58:23.002016,0
2020-09-24 16:58:28.003046,0
2020-09-24 16:58:33.002151,0
2020-09-24 16:58:37.999298,0
2020-09-24 16:58:43.002073,0
2020-09-24 16:58:48.001897,0
2020-09-24 16:58:53.002147,0
2020-09-24 16:58:58.002132,0
2020-09-24 16:59:03.002536,0
2020-09-24 16:59:08.002115,0
2020-09-24 16:59:13.001919,0
2020-09-24 16:59:18.002047,0
2020-09-24 16:59:23.000417,0
2020-09-24 16:59:28.002189,0
2020-09-24 16:59:33.001814,0
2020-09-24 16:59:38.002718,0
2020-09-24 16:59:42.998398,0
2020-09-24 16:59:48.001976,0
2020-09-24 16:59:53.001733,0
2020-09-24 16:59:58.002663,0
2020-09-24 17:00:02.999854,0
2020-09-24 17:00:08.002287,0
2020-09-24 17:00:13.002377,0
2020-09-24 17:00:18.002219,0
2020-09-24 17:00:23.001786,0
2020-09-24 17:00:28.001426,0
2020-09-24 17:00:33.001807,0
2020-09-24 17:00:38.002413,0
2020-09-24 17:00:43.001845,0
2020-09-24 17:00:48.001855,0
2020-09-24 17:00:52.999850,0
2020-09-24 17:00:58.002066,0
2020-09-24 17:01:03.002263,0
2020-09-24 17:01:08.001867,0
2020-09-24 17:01:13.002320,0
2020-09-24 17:01:17.999121,0
2020-09-24 17:01:23.001924,0
2020-09-24 17:01:28.001541,0
2020-09-24 17:01:33.000718,0
2020-09-24 17:01:38.001098,0
2020-09-24 17:01:43.000533,0
2020-09-24 17:01:48.001626,0
2020-09-24 17:01:53.001468,0
2020-09-24 17:01:58.002086,0
2020-09-24 17:02:02.998351,0
2020-09-24 17:02:07.999633,0
2020-09-24 17:02:13.001129,0
2020-09-24 17:02:18.001312,0
2020-09-24 17:02:22.999224,0
2020-09-24 17:02:28.001519,0
2020-09-24 17:02:32.998312,0
2020-09-24 17:02:37.999005,0
2020-09-24 17:02:42.999551,0
2020-09-24 17:02:47.999557,0
2020-09-24 17:02:53.000638,0
2020-09-24 17:02:58.000995,0
2020-09-24 17:03:02.999796,0
2020-09-24 17:03:08.000601,0
2020-09-24 17:03:13.000996,0
2020-09-24 17:03:18.000325,0
2020-09-24 17:03:23.000126,0
2020-09-24 17:03:27.999715,0
2020-09-24 17:03:33.000205,0
2020-09-24 17:03:37.999692,0
2020-09-24 17:03:42.999239,0
2020-09-24 17:03:47.999891,0
2020-09-24 17:03:52.999243,0
2020-09-24 17:03:57.998873,0
2020-09-24 17:04:02.999478,0
2020-09-24 17:04:07.999760,0
2020-09-24 17:04:12.999348,0
